date,Monitor ID,NO2 (ppb),NO2 (Plume AQI),VOC (ppb),VOC (Plume AQI),pm 1 (ug/m3),pm 1 (Plume AQI),pm 10 (ug/m3),pm 10 (Plume AQI),pm25 (ug/m3),pm 25 (Plume AQI),latitude,longitude
2022-05-06 09:00:00,13920,56,5,185,14,5,11,26,45,11,22,42.497985,-83.413816
2022-05-06 10:00:00,13950,56,3,177,15,6,21,29,48,26,16,42.441146,-83.381913
2022-05-06 11:00:00,13430,54,11,184,14,6,14,35,44,21,22,42.679927,-83.233673
2022-05-06 12:00:00,13610,53,19,178,12,6,14,43,35,13,19,42.604609,-83.469852
2022-05-06 13:00:00,13560,47,20,177,13,8,15,42,35,16,28,42.209015,-83.413405
2022-05-06 14:00:00,13010,56,13,178,15,4,8,31,34,15,26,42.625588,-83.721723
2022-05-06 15:00:00,13390,50,20,176,14,8,21,40,42,1,36,42.369837,-83.493072
2022-05-06 16:00:00,13640,51,13,178,17,7,19,38,44,10,19,42.202153,-83.584955
2022-05-06 17:00:00,13140,54,12,170,13,6,16,38,41,11,17,42.503432,-83.376662
2022-05-06 18:00:00,13690,54,9,177,13,6,14,35,43,15,31,42.65611,-83.356697
2022-05-06 19:00:00,13810,56,16,180,13,5,18,36,41,20,39,42.478235,-83.669944
2022-05-06 20:00:00,13070,55,6,175,15,5,13,50,41,11,15,42.470489,-83.503283
2022-05-06 21:00:00,13930,50,8,179,14,8,19,44,40,21,34,42.296359,-83.665011
2022-05-06 22:00:00,13330,50,17,189,11,5,7,35,39,4,10,42.596059,-83.599362
2022-05-06 23:00:00,13950,51,7,181,15,8,20,39,39,9,28,42.406891,-83.565492
2022-05-07 00:00:00,13430,55,10,179,13,9,10,30,43,8,27,42.590474,-83.277377
2022-05-07 01:00:00,13810,58,5,176,11,7,23,47,47,11,22,42.24478,-83.670859
2022-05-07 02:00:00,13030,52,19,183,13,6,22,38,35,14,24,42.481453,-83.516033
2022-05-07 03:00:00,13780,48,5,171,14,6,13,34,46,20,25,42.419027,-83.27315
2022-05-07 04:00:00,13550,55,14,174,12,5,13,29,45,9,12,42.694146,-83.477281
2022-05-07 05:00:00,13640,54,10,181,13,6,17,39,39,14,23,42.30392,-83.208159
2022-05-07 06:00:00,13360,54,3,183,14,7,24,40,40,11,26,42.463174,-83.699627
2022-05-07 07:00:00,13630,50,8,175,14,5,19,36,44,26,21,42.240113,-83.700078
2022-05-07 08:00:00,13350,53,13,178,14,7,23,29,38,18,27,42.308823,-83.188058
2022-05-07 09:00:00,13720,53,17,177,14,6,16,43,38,11,23,42.270166,-83.669397
2022-05-07 10:00:00,13110,50,11,179,13,8,14,40,37,4,40,42.266385,-83.296242
2022-05-07 11:00:00,13250,53,4,189,14,5,12,43,49,14,29,42.414309,-83.384932
2022-05-07 12:00:00,13020,51,16,179,15,11,11,36,42,19,41,42.206141,-83.305585
2022-05-07 13:00:00,13230,50,19,174,14,8,15,28,43,17,26,42.579356,-83.216145
2022-05-07 14:00:00,13640,50,9,189,14,7,12,33,39,10,29,42.670906,-83.60328
2022-05-07 15:00:00,13590,51,17,184,14,3,24,39,40,18,13,42.680028,-83.376815
2022-05-07 16:00:00,13110,50,22,182,15,1,11,36,41,4,27,42.440645,-83.486872
2022-05-07 17:00:00,13310,55,8,186,14,5,10,32,41,18,29,42.513404,-83.255517
2022-05-07 18:00:00,13090,53,21,189,14,8,18,40,36,9,31,42.217745,-83.698594
2022-05-07 19:00:00,13750,54,13,182,15,7,6,36,44,13,24,42.343573,-83.496097
2022-05-07 20:00:00,13860,52,14,174,15,7,25,42,46,21,9,42.46373,-83.456746
2022-05-07 21:00:00,13750,54,8,186,13,5,11,38,40,16,29,42.241998,-83.422557
2022-05-07 22:00:00,13950,54,13,187,14,8,14,44,42,7,25,42.621057,-83.483359
2022-05-07 23:00:00,13570,53,6,184,16,4,19,25,34,8,33,42.539728,-83.44391
2022-05-08 00:00:00,13580,49,8,182,15,7,18,38,34,5,25,42.259308,-83.267437
2022-05-08 01:00:00,13230,50,7,175,13,10,11,43,39,15,30,42.466921,-83.587832
2022-05-08 02:00:00,13710,49,8,191,14,4,20,47,38,18,25,42.23556,-83.491109
2022-05-08 03:00:00,13450,51,9,185,14,10,20,27,37,13,30,42.587884,-83.280812
2022-05-08 04:00:00,13360,52,11,175,13,4,18,34,39,8,32,42.374278,-83.287593
2022-05-08 05:00:00,13790,53,11,180,14,8,15,45,46,9,27,42.690515,-83.227018
2022-05-08 07:00:00,13860,56,10,181,13,7,23,44,37,6,25,42.244219,-83.632882
2022-05-08 08:00:00,13850,48,14,180,13,5,22,41,43,12,26,42.308422,-83.17126
2022-05-08 09:00:00,13500,53,19,184,13,6,26,31,47,16,31,42.262425,-83.214533
2022-05-08 10:00:00,13610,51,17,175,13,7,23,42,40,14,26,42.404363,-83.575959
2022-05-08 11:00:00,13640,48,11,178,14,8,24,42,37,1,26,42.412549,-83.706253
2022-05-08 12:00:00,13590,52,6,174,13,7,11,39,45,15,18,42.379042,-83.182051
2022-05-08 13:00:00,13730,52,13,178,14,8,17,36,47,26,33,42.617251,-83.363681
2022-05-08 14:00:00,13900,54,13,182,13,6,25,26,38,18,19,42.241574,-83.376567
2022-05-08 15:00:00,13670,49,11,179,13,6,12,45,43,14,24,42.412652,-83.713506
2022-05-08 16:00:00,13550,52,12,188,12,5,17,39,40,17,30,42.586708,-83.59274
2022-05-08 17:00:00,13180,52,17,174,12,11,12,27,40,24,34,42.517941,-83.298079
2022-05-08 18:00:00,13730,51,11,183,14,5,18,47,29,8,23,42.640105,-83.508607
2022-05-08 19:00:00,13330,57,7,183,12,6,16,26,45,20,27,42.267832,-83.652932
2022-05-08 20:00:00,13680,56,20,176,17,8,19,38,45,17,29,42.523985,-83.601826
2022-05-08 21:00:00,13090,55,5,169,14,5,11,31,35,5,19,42.530583,-83.162144
2022-05-08 23:00:00,13730,52,10,184,14,5,13,39,43,2,26,42.411295,-83.237884
2022-05-09 00:00:00,13880,54,16,177,13,6,14,42,36,10,26,42.613571,-83.34676
2022-05-09 01:00:00,13660,48,13,178,13,10,22,38,40,9,34,42.482565,-83.239215
2022-05-09 02:00:00,13710,56,16,188,12,8,16,48,44,13,30,42.506516,-83.636873
2022-05-09 03:00:00,13300,55,4,181,15,7,8,29,36,14,31,42.650461,-83.230397
2022-05-09 04:00:00,13150,52,13,178,15,7,12,41,40,22,19,42.207669,-83.607822
2022-05-09 05:00:00,13790,56,11,177,12,5,21,33,36,8,28,42.53987,-83.611652
2022-05-09 06:00:00,13890,55,24,172,14,3,16,42,46,11,24,42.693989,-83.458623
2022-05-09 07:00:00,13850,51,4,174,12,8,19,33,38,14,35,42.637946,-83.172872
2022-05-09 08:00:00,13350,48,6,181,14,5,15,40,36,5,16,42.401595,-83.519493
2022-05-09 10:00:00,13670,45,9,187,14,10,21,32,29,13,38,42.556546,-83.44546
2022-05-09 11:00:00,13700,51,16,179,13,7,19,45,43,9,34,42.421538,-83.425412
2022-05-09 12:00:00,13410,52,9,178,14,8,7,30,39,5,37,42.229763,-83.640455
2022-05-09 13:00:00,13290,50,4,182,11,7,15,34,42,7,28,42.414503,-83.270667
2022-05-09 14:00:00,13550,54,9,171,15,6,10,43,45,13,10,42.35886,-83.467863
2022-05-09 15:00:00,13330,56,16,181,14,5,21,34,39,22,32,42.560524,-83.226398
2022-05-09 16:00:00,13980,56,12,175,16,5,15,35,37,11,26,42.283798,-83.5425
2022-05-09 17:00:00,13330,52,16,179,14,8,17,41,43,13,16,42.531313,-83.442141
2022-05-09 18:00:00,13650,57,16,173,14,6,10,45,43,16,15,42.406607,-83.688431
2022-05-09 19:00:00,13130,55,21,181,14,10,12,35,38,17,28,42.337919,-83.412858
2022-05-09 20:00:00,13020,52,4,185,14,3,18,24,41,16,26,42.418318,-83.478343
2022-05-09 21:00:00,13370,52,16,178,14,5,13,35,43,15,32,42.247646,-83.651936
2022-05-09 22:00:00,13470,52,13,182,12,7,15,34,37,7,17,42.655274,-83.626051
2022-05-09 23:00:00,13930,56,13,169,13,9,10,34,45,15,25,42.206563,-83.268114
2022-05-10 00:00:00,13480,54,14,179,13,4,16,34,40,15,32,42.631389,-83.226534
2022-05-10 02:00:00,13770,55,8,184,13,6,17,30,40,17,27,42.618004,-83.377395
2022-05-10 03:00:00,13550,51,7,175,13,5,8,38,38,18,13,42.359981,-83.517609
2022-05-10 04:00:00,13880,51,7,185,13,11,22,34,43,7,17,42.356163,-83.343762
2022-05-10 05:00:00,13840,52,11,187,13,6,24,41,43,15,29,42.330372,-83.609526
2022-05-10 06:00:00,13110,50,9,178,15,8,8,38,37,24,27,42.615862,-83.2467
2022-05-10 07:00:00,13770,54,19,188,12,3,11,40,41,4,15,42.52813,-83.297879
2022-05-10 08:00:00,13490,52,11,176,13,7,16,31,42,19,21,42.25875,-83.49209
2022-05-10 09:00:00,13390,50,6,186,15,9,13,42,44,13,20,42.521515,-83.602806
2022-05-10 10:00:00,13530,53,15,186,14,7,11,33,42,3,27,42.300709,-83.574848
2022-05-10 11:00:00,13140,48,10,181,14,9,16,42,36,3,29,42.278486,-83.593669
2022-05-10 12:00:00,13390,51,13,193,13,7,21,16,40,10,26,42.320092,-83.582603
2022-05-10 13:00:00,13080,54,20,181,14,5,13,28,42,11,37,42.249309,-83.618982
2022-05-10 14:00:00,13670,49,21,183,14,7,17,38,33,19,32,42.576877,-83.371163
2022-05-10 15:00:00,13550,54,19,171,14,7,15,44,47,25,33,42.647584,-83.406976
2022-05-10 16:00:00,13060,52,8,184,13,4,10,35,31,14,20,42.501883,-83.300884
2022-05-10 17:00:00,13540,55,1,175,15,8,19,30,37,18,29,42.540071,-83.602132
2022-05-10 18:00:00,13280,51,17,186,12,7,13,46,41,20,33,42.607403,-83.619971
2022-05-10 19:00:00,13940,56,4,180,12,7,24,36,37,11,31,42.55733,-83.395707
2022-05-10 20:00:00,13330,55,10,176,15,5,19,47,45,9,30,42.608791,-83.61852
2022-05-10 21:00:00,13960,53,0,191,14,7,16,36,47,9,18,42.240314,-83.166808
2022-05-10 22:00:00,13890,57,11,175,12,9,8,35,35,1,23,42.32997,-83.445674
2022-05-10 23:00:00,13710,54,13,179,14,8,18,33,39,10,31,42.45471,-83.708365
2022-05-11 00:00:00,13440,49,19,180,13,2,23,39,36,10,24,42.495481,-83.446734
2022-05-11 01:00:00,13780,56,19,186,13,9,23,33,43,6,25,42.33949,-83.276548
2022-05-11 02:00:00,13480,49,12,183,14,5,24,38,45,20,26,42.683318,-83.196997
2022-05-11 03:00:00,13540,53,18,183,13,8,16,38,43,20,31,42.607742,-83.187681
2022-05-11 04:00:00,13900,53,11,182,12,5,22,39,42,7,24,42.574851,-83.594795
2022-05-11 06:00:00,13100,53,7,175,14,6,24,37,40,13,23,42.476244,-83.211754
2022-05-11 08:00:00,13900,54,6,175,14,9,23,39,38,10,29,42.554592,-83.182454
2022-05-11 09:00:00,13660,56,9,183,13,4,12,32,43,9,36,42.498712,-83.275336
2022-05-11 10:00:00,13160,52,10,181,13,8,10,34,45,15,34,42.54634,-83.554274
2022-05-11 11:00:00,13270,56,18,174,14,9,23,36,50,8,31,42.630034,-83.630783
2022-05-11 12:00:00,13420,56,5,175,13,7,15,36,43,4,24,42.20625,-83.49791
2022-05-11 13:00:00,13710,61,16,183,13,4,12,45,41,19,25,42.614104,-83.169511
2022-05-11 14:00:00,13400,51,10,182,15,6,25,34,39,12,26,42.226013,-83.27406
2022-05-11 15:00:00,13400,49,0,184,15,10,17,24,42,15,29,42.406013,-83.154511
2022-05-11 16:00:00,13560,57,8,178,14,10,17,38,40,1,23,42.555064,-83.662568
2022-05-11 17:00:00,13970,50,7,178,13,8,19,36,43,6,25,42.659707,-83.191864
2022-05-11 18:00:00,13780,51,15,176,13,10,8,37,37,12,20,42.333981,-83.208426
2022-05-11 19:00:00,13100,49,17,178,13,5,14,24,46,15,32,42.316984,-83.660332
2022-05-11 20:00:00,13610,50,7,180,14,8,19,40,41,31,36,42.304524,-83.159748
2022-05-11 21:00:00,13210,52,15,182,13,9,13,43,42,16,35,42.323787,-83.19935
2022-05-11 22:00:00,13570,47,21,184,13,7,10,33,43,12,30,42.320693,-83.320193
2022-05-11 23:00:00,13900,54,13,179,14,8,25,46,40,11,32,42.214875,-83.155003
2022-05-12 00:00:00,13790,51,21,183,13,7,23,39,41,15,27,42.482023,-83.518111
2022-05-12 01:00:00,13880,55,2,177,12,9,29,43,37,2,34,42.467799,-83.423655
2022-05-12 02:00:00,13000,50,11,178,13,4,15,36,39,3,22,42.266886,-83.400569
2022-05-12 03:00:00,13620,50,7,170,14,8,23,42,41,10,46,42.500199,-83.478891
2022-05-12 04:00:00,13350,55,9,187,12,7,20,37,40,9,33,42.413667,-83.289481
2022-05-12 05:00:00,13450,51,9,181,13,8,14,40,41,5,30,42.60475,-83.449167
2022-05-12 06:00:00,13010,51,10,188,14,7,10,37,44,15,13,42.275754,-83.605675
2022-05-12 07:00:00,13130,57,19,177,12,8,13,35,36,20,26,42.29253,-83.586257
2022-05-12 08:00:00,13570,50,10,178,15,4,14,33,41,13,32,42.314661,-83.252589
2022-05-12 09:00:00,14000,53,11,189,14,6,12,33,41,2,20,42.627086,-83.361616
2022-05-12 10:00:00,13560,54,15,180,15,9,12,44,39,11,23,42.664525,-83.528557
2022-05-12 11:00:00,13920,55,15,175,14,7,18,40,39,12,26,42.318646,-83.525099
2022-05-12 12:00:00,13610,51,30,180,14,5,22,45,43,6,33,42.534338,-83.554918
2022-05-12 13:00:00,13870,56,12,178,12,6,15,43,35,3,23,42.53594,-83.21066
2022-05-12 14:00:00,13270,49,21,177,15,2,15,42,46,12,27,42.362711,-83.564909
2022-05-12 15:00:00,13340,54,12,179,13,3,28,31,43,12,28,42.37013,-83.565163
2022-05-12 16:00:00,13720,51,24,179,13,5,21,47,46,13,9,42.215812,-83.408951
2022-05-12 17:00:00,13970,50,12,171,13,6,15,32,43,21,27,42.596504,-83.49818
2022-05-12 18:00:00,13950,50,11,184,13,7,17,24,39,6,19,42.37759,-83.404284
2022-05-12 19:00:00,13230,52,11,187,14,9,19,40,40,16,23,42.63069,-83.467404
2022-05-12 21:00:00,13700,56,11,166,12,7,18,38,35,17,27,42.578559,-83.245644
2022-05-12 22:00:00,13630,51,11,174,14,5,22,39,43,19,29,42.661315,-83.171823
2022-05-12 23:00:00,14000,55,11,172,13,5,23,41,47,23,20,42.653135,-83.338215
2022-05-13 00:00:00,13430,54,12,169,14,10,10,40,43,6,31,42.560076,-83.61529
2022-05-13 01:00:00,13350,56,13,178,13,4,8,32,39,11,24,42.484781,-83.5752
2022-05-13 02:00:00,13080,54,17,172,14,8,18,43,40,13,22,42.34817,-83.695515
2022-05-13 03:00:00,13220,59,15,182,13,8,11,38,43,22,26,42.307042,-83.32918
2022-05-13 04:00:00,13790,54,14,175,14,6,25,34,47,11,24,42.203203,-83.544866
2022-05-13 05:00:00,13730,56,5,178,14,6,22,45,43,10,18,42.229949,-83.67891
2022-05-13 06:00:00,13170,54,11,178,14,6,20,31,41,16,26,42.583417,-83.707554
2022-05-13 07:00:00,13660,51,11,183,14,7,15,32,39,20,28,42.447748,-83.370321
2022-05-13 08:00:00,13290,55,22,182,12,4,9,33,36,6,23,42.601697,-83.489617
2022-05-13 09:00:00,13670,50,8,185,14,9,21,41,41,13,15,42.474803,-83.455561
2022-05-13 10:00:00,13240,52,28,186,13,6,21,27,29,11,39,42.336867,-83.426719
2022-05-13 11:00:00,13030,58,8,175,13,5,19,52,39,12,9,42.201146,-83.200539
2022-05-13 12:00:00,13040,54,18,178,15,7,16,45,40,9,19,42.221466,-83.645146
2022-05-13 13:00:00,13490,46,17,181,15,7,14,36,44,21,30,42.670854,-83.278512
2022-05-13 14:00:00,13550,52,4,185,13,9,16,37,36,18,17,42.540193,-83.354188
2022-05-13 15:00:00,13850,55,12,184,13,9,18,29,40,11,34,42.460405,-83.416833
2022-05-13 16:00:00,13850,49,12,183,13,8,7,38,39,7,26,42.451913,-83.53761
2022-05-13 17:00:00,13200,53,11,174,14,3,23,38,38,19,20,42.406315,-83.3154
2022-05-13 18:00:00,13980,49,4,186,13,9,13,32,39,16,30,42.603477,-83.553177
2022-05-13 19:00:00,13650,48,18,182,13,6,21,39,35,15,35,42.626188,-83.585392
2022-05-13 20:00:00,13690,52,4,175,13,4,18,29,39,22,25,42.273316,-83.355855
2022-05-13 21:00:00,13700,51,10,178,13,8,24,36,39,8,30,42.299677,-83.224121
2022-05-13 23:00:00,13730,52,15,177,13,7,29,37,42,14,22,42.65855,-83.411884
2022-05-14 00:00:00,13460,48,2,173,13,6,20,35,43,17,20,42.408019,-83.453182
2022-05-14 01:00:00,13770,54,16,179,14,3,20,34,35,19,34,42.200599,-83.651962
2022-05-14 02:00:00,13760,50,4,186,13,6,13,33,45,14,26,42.592173,-83.411427
2022-05-14 03:00:00,13080,52,17,178,14,7,12,35,43,3,25,42.671797,-83.352869
2022-05-14 04:00:00,13680,51,10,185,12,8,12,34,30,16,24,42.273356,-83.279362
2022-05-14 05:00:00,13320,49,16,176,12,6,22,51,37,10,21,42.38459,-83.376676
2022-05-14 06:00:00,13300,55,4,185,15,8,16,33,39,1,23,42.562467,-83.399882
2022-05-14 07:00:00,13280,54,6,183,14,7,13,35,43,9,15,42.268548,-83.703493
2022-05-14 08:00:00,13750,50,22,184,13,7,19,33,42,18,22,42.506305,-83.266522
2022-05-14 09:00:00,13940,50,2,180,13,7,24,45,38,18,24,42.428874,-83.51054
2022-05-14 10:00:00,13400,49,0,182,13,8,17,37,41,8,33,42.500564,-83.399325
2022-05-14 11:00:00,13040,55,13,178,13,7,15,41,38,31,34,42.646791,-83.19404
2022-05-14 12:00:00,13800,55,10,178,13,7,6,42,40,8,26,42.247445,-83.553073
2022-05-14 13:00:00,13950,53,15,180,13,7,16,26,45,18,21,42.233795,-83.592654
2022-05-14 14:00:00,13920,51,7,179,15,6,22,45,53,12,24,42.677658,-83.244696
2022-05-14 15:00:00,13290,51,14,177,14,2,10,39,47,14,27,42.428585,-83.198004
2022-05-14 16:00:00,13270,47,10,186,14,5,20,27,38,22,20,42.423303,-83.479559
2022-05-14 17:00:00,13550,50,21,169,12,4,7,41,41,21,25,42.532626,-83.289281
2022-05-14 18:00:00,13300,52,7,187,13,5,4,27,41,10,33,42.678947,-83.158999
2022-05-14 19:00:00,13960,54,15,183,13,9,19,36,38,16,22,42.421902,-83.546549
2022-05-14 20:00:00,13790,49,16,180,14,5,23,33,42,16,31,42.610667,-83.401516
2022-05-14 21:00:00,13990,51,12,181,14,8,16,42,43,5,17,42.49209,-83.359353
2022-05-14 22:00:00,13250,49,9,185,14,9,11,41,41,13,26,42.55161,-83.521417
2022-05-15 01:00:00,13160,57,16,180,13,4,29,43,36,2,36,42.358223,-83.565304
2022-05-15 02:00:00,13160,58,18,184,14,4,14,22,37,18,30,42.356168,-83.683708
2022-05-15 03:00:00,13870,56,7,175,14,6,15,36,36,13,38,42.617327,-83.59485
2022-05-15 04:00:00,13660,54,11,183,15,6,16,41,43,9,23,42.589627,-83.62713
2022-05-15 05:00:00,13970,49,12,174,14,7,2,38,48,9,24,42.596612,-83.659315
2022-05-15 06:00:00,13650,53,23,177,13,8,3,37,32,6,14,42.450167,-83.356715
2022-05-15 07:00:00,13230,55,5,183,14,5,15,32,39,9,26,42.21227,-83.642748
2022-05-15 08:00:00,13020,53,6,180,13,8,14,44,44,17,19,42.629852,-83.513241
2022-05-15 09:00:00,13910,56,12,179,14,6,15,36,39,8,26,42.200665,-83.480229
2022-05-15 10:00:00,14000,52,11,173,13,8,19,32,44,27,20,42.597011,-83.529877
2022-05-15 11:00:00,13080,52,20,185,15,8,19,37,35,6,27,42.59342,-83.468936
2022-05-15 12:00:00,13400,49,18,181,14,5,17,38,43,14,34,42.59005,-83.178785
2022-05-15 13:00:00,13300,55,11,187,13,6,9,40,44,17,13,42.628671,-83.321586
2022-05-15 14:00:00,13270,53,7,184,15,10,19,46,38,8,27,42.267311,-83.627798
2022-05-15 15:00:00,13900,46,16,175,13,5,20,46,52,13,30,42.286297,-83.402213
2022-05-15 16:00:00,13700,52,17,180,14,3,19,34,45,9,22,42.617395,-83.225718
2022-05-15 17:00:00,13140,57,11,186,14,4,19,44,41,26,26,42.290461,-83.695176
2022-05-15 18:00:00,13270,53,8,177,13,7,17,36,39,21,12,42.470638,-83.376886
2022-05-15 19:00:00,13120,54,15,177,14,8,15,41,44,12,23,42.508086,-83.273918
2022-05-15 20:00:00,13060,52,14,187,13,5,15,38,43,17,21,42.414802,-83.306912
2022-05-15 21:00:00,13530,53,2,180,14,3,20,41,45,16,18,42.489469,-83.222839
2022-05-15 23:00:00,13880,55,5,178,14,8,3,36,41,17,16,42.31764,-83.425941
2022-05-16 00:00:00,13100,52,7,186,13,5,8,36,44,19,31,42.453722,-83.504463
2022-05-16 01:00:00,13920,51,22,183,11,9,17,31,48,11,19,42.314572,-83.198211
2022-05-16 02:00:00,13250,58,9,178,13,5,9,56,41,20,29,42.50505,-83.602251
2022-05-16 03:00:00,13830,48,8,178,14,1,15,22,38,15,24,42.343843,-83.651956
2022-05-16 04:00:00,13810,54,16,190,11,9,16,44,35,6,36,42.694304,-83.257459
2022-05-16 05:00:00,13400,53,12,171,14,5,24,35,41,17,28,42.421398,-83.557699
2022-05-16 06:00:00,13030,51,6,184,14,8,12,36,45,14,22,42.437719,-83.213334
2022-05-16 07:00:00,13810,52,20,177,12,5,29,41,47,16,21,42.587561,-83.486808
2022-05-16 08:00:00,13500,51,8,177,13,5,23,35,35,23,29,42.639418,-83.506376
2022-05-16 09:00:00,13690,52,15,182,14,6,11,33,43,10,23,42.255389,-83.178246
2022-05-16 10:00:00,13340,55,9,179,14,7,22,24,48,10,22,42.593783,-83.589602
2022-05-16 11:00:00,13080,50,17,175,13,8,17,51,47,4,20,42.607438,-83.172467
2022-05-16 12:00:00,13300,56,9,179,13,7,22,36,38,13,15,42.634094,-83.504583
2022-05-16 13:00:00,13530,50,9,173,12,6,22,33,41,13,35,42.543519,-83.636125
2022-05-16 14:00:00,13400,58,19,178,14,8,17,43,40,18,22,42.548124,-83.255627
2022-05-16 15:00:00,13910,53,1,180,14,6,24,40,47,12,21,42.498677,-83.409601
2022-05-16 16:00:00,13250,53,9,175,13,4,17,38,34,11,31,42.645623,-83.463488
2022-05-16 17:00:00,13050,56,17,178,13,8,25,29,43,12,19,42.247372,-83.297509
2022-05-16 18:00:00,13650,50,11,180,14,7,5,30,36,16,31,42.347045,-83.613087
2022-05-16 19:00:00,13890,52,11,190,13,3,21,30,39,9,30,42.306758,-83.311284
2022-05-16 20:00:00,13690,52,22,180,14,8,18,42,45,18,26,42.276882,-83.226235
2022-05-16 21:00:00,13700,53,5,179,13,6,15,29,39,3,29,42.457482,-83.554583
2022-05-16 22:00:00,13640,50,2,183,14,6,14,30,31,11,30,42.451899,-83.402464
2022-05-16 23:00:00,13230,52,5,175,14,5,23,44,36,5,36,42.533254,-83.466076
2022-05-17 00:00:00,13630,51,21,183,13,7,8,33,40,14,30,42.658371,-83.367279
2022-05-17 01:00:00,13440,51,5,179,12,9,8,41,43,18,21,42.236129,-83.662833
2022-05-17 02:00:00,13160,50,5,181,13,10,34,30,42,8,28,42.599208,-83.577892
2022-05-17 03:00:00,13400,52,16,180,14,3,12,48,31,11,29,42.56521,-83.163466
2022-05-17 04:00:00,13800,48,0,177,14,10,23,39,43,21,6,42.356763,-83.719607
2022-05-17 05:00:00,13670,53,14,182,14,8,24,39,41,19,28,42.373986,-83.34523
2022-05-17 06:00:00,13670,56,10,176,13,7,23,22,43,16,27,42.358505,-83.416708
2022-05-17 07:00:00,13420,52,26,179,13,8,16,35,45,22,40,42.440154,-83.628197
2022-05-17 08:00:00,13970,51,13,175,14,4,13,31,42,9,23,42.282967,-83.231586
2022-05-17 09:00:00,13770,52,14,177,15,8,15,36,38,23,21,42.545709,-83.316292
2022-05-17 10:00:00,13390,53,21,177,13,4,13,33,34,7,28,42.454362,-83.29299
2022-05-17 11:00:00,13010,55,17,173,13,6,15,36,45,11,27,42.650048,-83.637942
2022-05-17 12:00:00,13800,56,12,178,13,6,27,35,36,21,27,42.263877,-83.559203
2022-05-17 13:00:00,13010,47,11,174,11,7,4,36,37,11,30,42.538577,-83.480238
2022-05-17 14:00:00,13210,50,22,188,13,6,22,52,37,12,22,42.511419,-83.415942
2022-05-17 15:00:00,13580,49,21,171,14,8,21,35,39,9,27,42.27803,-83.471463
2022-05-17 16:00:00,13110,55,16,184,14,8,14,34,43,16,23,42.226751,-83.393243
2022-05-17 17:00:00,13250,56,10,174,11,6,20,32,42,17,30,42.639304,-83.707054
2022-05-17 18:00:00,13650,56,24,187,12,3,28,36,42,14,31,42.336839,-83.385948
2022-05-17 19:00:00,13380,50,3,178,15,6,5,37,42,13,23,42.402778,-83.271033
2022-05-17 20:00:00,13190,48,19,184,13,7,22,31,40,17,14,42.687038,-83.41565
2022-05-17 21:00:00,13370,52,11,179,13,7,11,41,40,18,22,42.429359,-83.435727
2022-05-17 22:00:00,13770,52,16,179,12,7,20,31,35,13,32,42.58829,-83.503765
2022-05-17 23:00:00,13140,54,4,185,13,7,14,38,37,9,19,42.674812,-83.444898
2022-05-18 00:00:00,13920,46,14,180,12,12,7,35,38,15,22,42.414305,-83.24907
2022-05-18 01:00:00,13710,53,20,177,15,6,11,36,45,1,27,42.57041,-83.248481
2022-05-18 02:00:00,13410,52,6,188,14,6,19,41,41,13,32,42.531591,-83.698538
2022-05-18 03:00:00,13790,50,5,182,12,5,17,37,39,1,28,42.438752,-83.578952
2022-05-18 04:00:00,13560,52,9,183,15,9,23,42,42,21,29,42.218444,-83.710879
2022-05-18 05:00:00,13380,51,10,184,12,7,17,37,43,8,27,42.400121,-83.670875
2022-05-18 06:00:00,13830,48,6,176,13,7,18,47,42,14,23,42.667116,-83.30555
2022-05-18 07:00:00,13350,57,14,179,15,6,17,40,41,14,21,42.265334,-83.184119
2022-05-18 08:00:00,13880,54,14,186,14,10,16,36,35,11,16,42.289166,-83.663655
2022-05-18 09:00:00,13290,58,10,169,14,10,6,38,42,1,27,42.29664,-83.534572
2022-05-18 10:00:00,13650,54,15,185,13,6,20,37,37,5,22,42.520933,-83.683979
2022-05-18 11:00:00,13520,55,26,187,14,6,15,38,39,11,29,42.234507,-83.489362
2022-05-18 12:00:00,13580,49,19,174,13,5,17,36,47,16,21,42.524446,-83.611401
2022-05-18 13:00:00,13230,49,9,172,13,3,11,43,53,24,37,42.690212,-83.256193
2022-05-18 14:00:00,13300,54,16,176,16,4,11,41,44,8,23,42.359563,-83.228753
2022-05-18 15:00:00,13200,53,17,181,12,7,9,33,39,12,18,42.51615,-83.348254
2022-05-18 16:00:00,13860,50,0,174,14,4,9,31,40,18,20,42.655678,-83.188352
2022-05-18 17:00:00,13760,51,7,182,14,10,24,39,43,23,26,42.644782,-83.155329
2022-05-18 18:00:00,13100,46,2,177,14,4,10,31,45,9,30,42.637475,-83.642832
2022-05-18 19:00:00,13900,48,4,181,13,5,20,41,36,18,33,42.382976,-83.358234
2022-05-18 20:00:00,13770,55,6,182,14,6,18,32,38,10,32,42.502821,-83.332888
2022-05-18 22:00:00,13500,53,16,178,14,3,14,33,43,4,18,42.480902,-83.552991
2022-05-18 23:00:00,13220,55,23,181,15,6,20,47,36,20,30,42.457814,-83.282358
2022-05-19 00:00:00,13020,52,19,179,12,7,19,31,48,12,26,42.404044,-83.605861
2022-05-19 01:00:00,13150,53,10,177,15,9,9,39,40,18,22,42.407172,-83.190879
2022-05-19 02:00:00,13560,46,15,180,15,7,13,18,39,12,37,42.524547,-83.355347
2022-05-19 03:00:00,13350,52,0,180,13,9,23,29,44,14,30,42.692184,-83.460703
